,Date (MM/DD/YYYY),Layer,Recipe,Wafer Type,Site,1,2,3,4,5,6,7,8,9,Max Etch Rate,Min Etch Rate,Etch Rate (A/Min),% Uni,STDEV,Result,Employee Code,Lot ID,M'MENT TOOL,Remarks,LSL,USL,LCL,UCL,% Uni USL,% Uni UCL
2126,,,,ATZP91,"∆ /Time=ERÅ/Min
",3604.4399999999987,3781.4799999999996,3763.5599999999995,3637.5,3394.800000000001,3748.24,3796.8600000000006,3744.16,3737.8199999999997,,,,,,,,,,,,,,,,
2133,2020-07-22,TEOS,ME-ER,ATZP91,Pre,4860.27,4968.54,4950.18,4969.65,4971.76,4936.78,4958.9,4958.26,4896.9,3782.159999999999,3299.8200000000006,3662.6177777777775,6.810807147153739,154.90507752958587,Pass,1335,Q203000721F1,,,3650.0,4450.0,3700.0,4100.0,7.0,6.5
2134,,,,ATZP91,Post,3060.19,3087.32,3074.88,3185.27,3321.85,3069.13,3067.82,3101.41,3021.59,,,,,,,,,,,,,,,,
2135,,,,ATZP91,"∆ /Time=ERÅ/Min
",3600.1600000000008,3762.4399999999996,3750.6000000000004,3568.7599999999993,3299.8200000000006,3735.2999999999993,3782.159999999999,3713.7000000000007,3750.619999999999,,,,,,,,,,,,,,,,
2142,2020-07-25,TEOS,ME-ER,ATZP91,Pre,3063.3,3090.7,3078.15,3187.72,3322.78,3072.38,3071.09,3104.67,3024.85,3804.0200000000004,3385.8,3700.98,5.816835470150855,138.05403941935853,Pass,1159,Q20300111F1,,,3650.0,4450.0,3700.0,4100.0,7.0,6.5
2143,,,,ATZP91,Post,1241.83,1188.76,1184.77,1385.11,1629.88,1181.2,1169.08,1240.28,1140.32,,,,,,,,,,,,,,,,
2144,,,,ATZP91,"∆ /Time=ERÅ/Min
",3642.9400000000005,3803.8799999999997,3786.76,3605.22,3385.8,3782.36,3804.0200000000004,3728.78,3769.06,,,,,,,,,,,,,,,,
2151,2020-07-28,TEOS,ME-ER,ATZP91,Pre,6615.9,6696.02,6804.48,6740.84,6649.24,6760.99,6813.83,6789.7,6716.92,3776.74,3524.7800000000007,3672.6799999999994,3.450788329005455,89.05498245467797,Pass,1340,Q20310070.F1,,,3650.0,4450.0,3700.0,4100.0,7.0,6.5
2152,,,,ATZP91,Post,4819.13,4933.63,4919.44,4942.81,4835.0,4900.78,4925.46,4930.4,4854.21,,,,,,,,,,,,,,,,
2153,,,,ATZP91,"∆ /Time=ERÅ/Min
",3593.539999999999,3524.7800000000007,3770.08,3596.0599999999995,3628.4799999999996,3720.42,3776.74,3718.6000000000004,3725.42,,,,,,,,,,,,,,,,
2160,2020-07-28,TEOS,ME-ER,ATZP91,Pre,4813.28,4926.73,4912.56,4937.17,4926.83,4894.52,4919.04,4925.12,4848.82,3733.34,3540.8599999999997,3666.4733333333334,2.6460641720051754,58.92749273470246,Pass,1428,Q20310120.F1,,,3650.0,4450.0,3700.0,4100.0,7.0,6.5
2161,,,,ATZP91,Post,3042.85,3084.99,3081.02,3070.5,3061.17,3063.55,3073.57,3116.02,3011.27,,,,,,,,,,,,,,,,
2162,,,,ATZP91,"∆ /Time=ERÅ/Min
",3540.8599999999997,3683.4799999999996,3663.080000000001,3733.34,3731.3199999999997,3661.9400000000005,3690.9399999999996,3618.2,3675.0999999999995,,,,,,,,,,,,,,,,
2169,2020-08-03,TEOS,ME-ER,ATZP91,Pre,6609.23,6828.52,6789.91,6700.67,6590.48,6766.55,6829.92,6769.38,6734.39,4055.040000000001,3568.959999999999,3836.4555555555553,6.375655823714609,163.04825843222181,Pass,74/1428/121,Q20320050.F1,,,3650.0,4450.0,3700.0,4100.0,7.0,6.5
2170,,,,ATZP91,Post,4773.0,4801.0,4827.0,4808.0,4806.0,4893.0,4806.0,4823.0,4818.0,,,,,,,,,,,,,,,,
2171,,,,ATZP91,"∆ /Time=ERÅ/Min
",3672.459999999999,4055.040000000001,3925.8199999999997,3785.34,3568.959999999999,3747.1000000000004,4047.84,3892.76,3832.7800000000007,,,,,,,,,,,,,,,,
2178,2020-08-06,TEOS,ME-ER,ATZP91,Pre,6730.04,6912.16,6883.21,6814.96,6704.43,6856.5,6915.73,6876.41,6811.55,3945.5599999999995,3555.9400000000005,3844.3733333333334,5.193894554422435,122.59759989495294,Pass,1428,Q20320084.F1,,,3650.0,4450.0,3700.0,4100.0,7.0,6.5
2179,,,,ATZP91,Post,4819.2,4944.9,4930.25,4933.36,4926.46,4907.0,4942.95,4945.33,4855.86,,,,,,,,,,,,,,,,
2180,,,,ATZP91,"∆ /Time=ERÅ/Min
",3821.6800000000003,3934.5200000000004,3905.92,3763.2000000000007,3555.9400000000005,3899.0,3945.5599999999995,3862.16,3911.380000000001,,,,,,,,,,,,,,,,
2187,2020-08-11,TEOS,ME-ER,ATZP91,Pre,6722.48,6879.02,6888.96,6797.42,6645.54,6823.4,6863.27,6764.42,6847.54,4026.7400000000016,3610.0,3910.051111111112,5.457040569667181,133.17463201039772,Pass,74,Q20330023.F1,,QC POST RF PM,3650.0,4450.0,3700.0,4100.0,7.0,6.5
2188,,,,ATZP91,Post,4809.22,4869.89,4888.01,4844.9,4840.54,4847.2,4849.9,4835.3,4851.86,,,,,,,,,,,,,,,,
2189,,,,ATZP91,"∆ /Time=ERÅ/Min
",3826.5199999999986,4018.26,4001.8999999999996,3905.040000000001,3610.0,3952.3999999999996,4026.7400000000016,3858.24,3991.3600000000006,,,,,,,,,,,,,,,,
2199,2020-08-17,TEOS,ME-ER,ATZP91,Pre,6714.61,6917.1,6890.32,6835.72,6716.34,6863.84,6923.2,6891.24,6819.23,3768.0599999999995,3406.880000000001,3631.786666666667,5.033909691230845,129.98629697009721,Fail,1335,,,,3650.0,4450.0,3700.0,4100.0,7.0,6.5
2200,,,,ATZP91,Post,4989.4,5049.24,5033.37,5059.46,5012.9,5021.3,5039.17,5055.06,4968.66,,,,,,,,,,,,,,,,
2201,,,,ATZP91,"∆ /Time=ERÅ/Min
",3450.42,3735.720000000001,3713.8999999999996,3552.5200000000004,3406.880000000001,3685.08,3768.0599999999995,3672.3599999999988,3701.1399999999994,,,,,,,,,,,,,,,,
2211,2020-08-17,TEOS,ME-ER,ATZP91,Pre,6714.61,6917.1,6890.32,6835.72,6816.34,6863.84,6923.2,6891.24,6819.23,3768.0599999999995,3450.42,3654.008888888889,4.400372377564244,100.47660678540245,Pass,1335,Q20330043.F1,,Q20330043.F1,3650.0,4450.0,3700.0,4100.0,7.0,6.5
2212,,,,ATZP91,Post,4989.4,5049.24,5033.37,5059.46,5012.9,5021.3,5039.17,5055.06,4968.66,,,,,,,,,,,,,,,,
2213,,,,ATZP91,"∆ /Time=ERÅ/Min
",3450.42,3735.720000000001,3713.8999999999996,3552.5200000000004,3606.880000000001,3685.08,3768.0599999999995,3672.3599999999988,3701.1399999999994,,,,,,,,,,,,,,,,
2220,2020-08-21,TEOS,ME-ER,ATZP91,Pre,4967.05,5055.27,5040.05,5066.32,5019.49,5027.43,5045.07,5061.04,4975.27,3846.2199999999993,3493.9399999999996,3721.977777777778,4.799350422879063,121.20010001829175,Pass,74,Q20340103.F1,,,3650.0,4450.0,3700.0,4100.0,7.0,6.5
2221,,,,ATZP91,Post,3171.16,3144.07,3141.41,3251.29,3272.52,3137.73,3121.96,3189.72,3078.23,,,,,,,,,,,,,,,,
2222,,,,ATZP91,"∆ /Time=ERÅ/Min
",3591.7800000000007,3822.4000000000005,3797.2800000000007,3630.0599999999995,3493.9399999999996,3779.4000000000005,3846.2199999999993,3742.6400000000003,3794.080000000001,,,,,,,,,,,,,,,,
2229,2020-08-24,TEOS,ME-ER,ATZP91,Pre,3181.63,3154.8,3151.98,3262.89,3284.25,3148.02,3134.35,3202.61,3087.71,3884.58,3533.76,3766.3399999999997,4.729090335573723,122.74411798535843,Pass,121,Q20350040.F1,,,3650.0,4450.0,3700.0,4100.0,7.0,6.5
2230,,,,ATZP91,Post,1365.11,1219.18,1229.86,1425.45,1517.37,1233.91,1192.06,1306.8,1169.97,,,,,,,,,,,,,,,,
2231,,,,ATZP91,"∆ /Time=ERÅ/Min
",3633.0400000000004,3871.2400000000002,3844.2400000000002,3674.8799999999997,3533.76,3828.22,3884.58,3791.6200000000003,3835.48,,,,,,,,,,,,,,,,
2238,2020-08-26,TEOS,ME-ER,ATZP91,Pre,6825.61,7048.26,7014.91,6906.86,6809.99,6990.02,7053.5,7002.91,6955.27,3834.8199999999997,3472.76,3707.1422222222222,4.954581407251094,118.3678083114053,Pass,1428,Q20350073.F1,,,3650.0,4450.0,3700.0,4100.0,7.0,6.5
2239,,,,ATZP91,Post,5023.89,5147.03,5127.67,5099.89,5073.61,5112.52,5136.09,5138.14,5066.35,,,,,,,,,,,,,,,,
2240,,,,ATZP91,"∆ /Time=ERÅ/Min
",3603.4399999999987,3802.460000000001,3774.4799999999996,3613.9399999999987,3472.76,3755.0,3834.8199999999997,3729.539999999999,3777.84,,,,,,,,,,,,,,,,
2247,2020-08-29,TEOS,ME-ER,ATZP91,Pre,4948.0,5057.0,5080.0,5022.0,4970.0,5030.0,5040.0,5027.0,5057.0,3674.0,3282.0,3577.777777777778,5.6354226566992525,123.37521811305555,Fail,1159,Q20360001.F1,,,3650.0,4450.0,3700.0,4100.0,7.0,6.5
2248,,,,ATZP91,Post,3191.0,3228.0,3243.0,3234.0,3329.0,3230.0,3205.0,3240.0,3231.0,,,,,,,,,,,,,,,,
2249,,,,ATZP91,"∆ /Time=ERÅ/Min
",3514.0,3658.0,3674.0,3576.0,3282.0,3600.0,3670.0,3574.0,3652.0,,,,,,,,,,,,,,,,
2250,2020-08-30,TEOS,ME-ER,ATZP91,Pre,6897.0,6998.0,7009.0,6973.0,6832.0,6970.0,7003.0,6971.0,7005.0,4002.0,3688.0,3914.8888888888887,4.0832249674902465,93.84620989209921,Pass,1159,Q20360001.F1,,"Dry cleaning has affected the ER and %Uni on QC wafers. But no change in ER on CS/Via patterned SLE wafers (repeated once). Thus, ER CL changed for QC  in accordance with the observation on Cs/Via SLE. Also, LSL made equal to new LCL.",3350.0,4450.0,3350.0,3950.0,7.0,6.5
2251,,,,ATZP91,Post,4926.0,5006.0,5032.0,5015.0,4988.0,4993.0,5002.0,5039.0,5040.0,,,,,,,,,,,,,,,,
2252,,,,ATZP91,"∆ /Time=ERÅ/Min
",3942.0,3984.0,3954.0,3916.0,3688.0,3954.0,4002.0,3864.0,3930.0,,,,,,,,,,,,,,,,
2259,2020-08-30,TEOS,ME-ER,ATZP91,Pre,6855.0,7072.6,7042.84,6947.77,6848.51,7015.05,7079.27,7041.76,6975.56,3837.7400000000016,3473.120000000001,3715.317777777778,4.987374946312755,119.81148127139447,Pass,74,Q20360064.F1,,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2260,,,,ATZP91,Post,5039.46,5166.54,5153.87,5142.52,5111.95,5132.81,5160.4,5176.27,5075.61,,,,,,,,,,,,,,,,
2261,,,,ATZP91,"∆ /Time=ERÅ/Min
",3631.08,3812.120000000001,3777.9400000000005,3610.5,3473.120000000001,3764.4799999999996,3837.7400000000016,3730.9799999999996,3799.9000000000015,,,,,,,,,,,,,,,,
2268,2020-09-05,TEOS,ME-ER,ATZP91,Pre,5046.64,5173.12,5160.6,5149.3,5118.45,5139.4,5166.55,5182.76,5082.35,3871.9000000000005,3504.8399999999992,3752.4244444444444,4.975910768171324,117.66365912115297,Pass,1428,Q20370049.F1,,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2269,,,,ATZP91,Post,3212.81,3249.85,3250.09,3316.21,3366.03,3239.13,3230.6,3294.39,3174.15,,,,,,,,,,,,,,,,
2270,,,,ATZP91,"∆ /Time=ERÅ/Min
",3667.6600000000008,3846.54,3821.0200000000004,3666.1800000000003,3504.8399999999992,3800.539999999999,3871.9000000000005,3776.7400000000007,3816.4000000000005,,,,,,,,,,,,,,,,
2277,2020-09-10,TEOS,ME-ER,ATZP91,Pre,6775.98,6991.25,6959.55,6860.98,6764.5,6934.85,6997.14,6958.05,6898.37,3827.300000000001,3472.7199999999993,3710.0888888888894,4.8572469664466915,118.6059792384302,Pass,1335,Q20370113.F1,,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2278,,,,ATZP91,Post,4971.58,5084.87,5069.08,5049.25,5028.14,5050.76,5083.49,5102.71,5005.39,,,,,,,,,,,,,,,,
2279,,,,ATZP91,"∆ /Time=ERÅ/Min
",3608.7999999999993,3812.76,3780.9400000000005,3623.459999999999,3472.7199999999993,3768.1800000000003,3827.300000000001,3710.6800000000003,3785.959999999999,,,,,,,,,,,,,,,,
2280,2020-09-14,TEOS,ME-ER,ATZP91,Pre,4979.2,5090.92,5075.02,5055.83,5034.55,5056.64,5088.94,5108.82,5011.86,3782.5599999999995,3436.84,3677.215555555555,4.788763609164188,111.64482691901927,Pass,74,Q20380013.F1,,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2281,,,,ATZP91,Post,3174.91,3207.83,3206.95,3258.98,3316.13,3193.32,3197.66,3260.42,3138.11,,,,,,,,,,,,,,,,
2282,,,,ATZP91,"∆ /Time=ERÅ/Min
",3608.58,3766.1800000000003,3736.1400000000012,3593.7,3436.84,3726.6400000000003,3782.5599999999995,3696.7999999999993,3747.499999999999,,,,,,,,,,,,,,,,
2289,2020-09-17,TEOS,ME-ER,ATZP91,Pre,3185.42,3219.27,3218.22,3270.13,3327.15,3204.43,3208.82,3271.48,3148.51,3776.36,3387.52,3652.0244444444447,5.4277849433547205,124.24929648806636,Pass,64,,,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2290,,,,ATZP91,Post,1397.64,1343.19,1360.75,1492.83,1633.39,1354.0,1320.64,1431.93,1284.95,,,,,,,,,,,,,,,,
2291,,,,ATZP91,"∆ /Time=ERÅ/Min
",3575.56,3752.16,3714.9399999999996,3554.6000000000004,3387.52,3700.8599999999997,3776.36,3679.1,3727.1200000000003,,,,,,,,,,,,,,,,
2298,2020-09-21,TEOS,ME-ER,ATZP91,Pre,6766.02,7104.27,7094.55,7103.19,7027.48,7099.73,6997.43,6843.44,6943.1,3849.7000000000007,3443.9799999999996,3715.215555555556,5.562624080025462,129.11167638047317,Pass,121,Q20390032.F1,,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2299,,,,ATZP91,Post,4958.75,5196.9,5201.16,5290.1,5305.49,5217.3,5072.58,4967.77,5050.69,,,,,,,,,,,,,,,,
2300,,,,ATZP91,∆/Time = ERÅ/Min,3614.540000000001,3814.7400000000016,3786.7800000000007,3626.1799999999985,3443.9799999999996,3764.8599999999988,3849.7000000000007,3751.3399999999983,3784.8200000000015,,,,,,,,,,,,,,,,
2307,2020-09-25,TEOS,ME-ER,ATZP91,Pre,4958.75,5196.9,5201.16,5290.1,5305.49,5217.3,5072.58,4967.77,5050.69,3730.88,3373.1799999999994,3624.3288888888887,5.0351489148458874,116.65366051313165,Pass,121,,,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2308,,,,ATZP91,Post,3182.21,3339.04,3356.52,3521.55,3618.9,3375.59,3207.14,3148.89,3201.42,,,,,,,,,,,,,,,,
2309,,,,ATZP91,∆/Time = ERÅ/Min,3553.08,3715.7199999999993,3689.2799999999997,3537.1000000000004,3373.1799999999994,3683.42,3730.88,3637.760000000001,3698.539999999999,,,,,,,,,,,,,,,,
2316,2020-09-25,TEOS,ME-ER,ATZP91,Pre,6795.67,6997.69,6972.63,6896.53,6798.47,6947.76,7004.3,6985.54,6903.67,3740.76,3377.3199999999997,3627.6155555555556,5.105871246178752,117.2630025957755,Pass,121,,,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2317,,,,ATZP91,Post,5025.76,5138.15,5124.31,5121.91,5109.81,5106.62,5133.92,5159.04,5058.47,,,,,,,,,,,,,,,,
2318,,,,ATZP91,∆/Time = ERÅ/Min,3539.8199999999997,3719.08,3696.6399999999994,3549.24,3377.3199999999997,3682.2800000000007,3740.76,3653.0,3690.3999999999996,,,,,,,,,,,,,,,,
2319,2020-09-25,TEOS,ME-ER,ATZP91,Pre,4954.0,4986.0,5070.0,5054.0,5067.0,5023.0,5028.0,5041.0,5051.0,3552.0,3184.0,3443.3333333333335,5.463182897862233,122.21702009131134,Pass,121,,,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2320,,,,ATZP91,Post,3275.0,3235.0,3296.0,3294.0,3391.0,3431.0,3275.0,3265.0,3317.0,,,,,,,,,,,,,,,,
2321,,,,ATZP91,∆/Time = ERÅ/Min,3358.0,3502.0,3548.0,3520.0,3352.0,3184.0,3506.0,3552.0,3468.0,,,,,,,,,,,,,,,,
2322,2020-09-25,TEOS,ME-ER,ATZP91,Pre,6928.2,7010.1,7041.92,7033.98,6997.52,6919.34,7020.94,7039.18,7022.76,3765.5200000000004,3522.6800000000003,3655.9333333333334,3.3319612524354456,73.78831208260459,Pass,64,Q20390087.F1,,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2323,,,,ATZP91,Post,5070.76,5127.34,5227.4,5212.19,5210.33,5158.0,5174.26,5193.79,5188.17,,,,,,,,,,,,,,,,
2324,,,,ATZP91,∆/Time = ERÅ/Min,3714.879999999999,3765.5200000000004,3629.040000000001,3643.58,3574.380000000001,3522.6800000000003,3693.3599999999988,3690.7800000000007,3669.1800000000003,,,,,,,,,,,,,,,,
2325,2020-09-25,TEOS,ME-ER,ATZP91,Pre,5070.76,5127.34,5227.4,5212.19,5210.33,5158.0,5174.26,5193.79,5188.17,3855.9399999999996,3484.34,3730.702222222222,5.0624771807069955,118.11818168446484,Pass,64,,,After production lot ER check,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2326,,,,ATZP91,Post,3249.76,3238.09,3313.64,3316.07,3388.89,3415.83,3287.79,3265.82,3298.19,,,,,,,,,,,,,,,,
2327,,,,ATZP91,∆/Time = ERÅ/Min,3642.0,3778.5,3827.5199999999995,3792.239999999999,3642.88,3484.34,3772.9400000000005,3855.9399999999996,3779.96,,,,,,,,,,,,,,,,
2328,2020-09-28,TEOS,ME-ER,ATZP91,Pre,6920.52,7114.03,7092.12,7018.06,6929.21,7068.68,7120.46,7102.57,7024.81,3845.0,3483.7199999999993,3728.4666666666662,4.929646650438285,115.3606605390422,Pass,1159,Q20400054.F1,,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2329,,,,ATZP91,Post,5100.54,5205.43,5195.97,5191.8,5187.35,5180.69,5197.96,5225.74,5126.88,,,,,,,,,,,,,,,,
2330,,,,ATZP91,"∆ /Time=ERÅ/Min
",3639.960000000001,3817.199999999999,3792.2999999999993,3652.5200000000004,3483.7199999999993,3775.9800000000014,3845.0,3753.66,3795.8600000000006,,,,,,,,,,,,,,,,
2337,2020-10-02,TEOS,ME-ER,ATZP91,Pre,5107.36,5211.76,5201.89,5198.18,5194.02,5186.78,5204.15,5232.36,5133.05,3869.4799999999996,3547.6600000000008,3763.753333333333,4.338869159810908,116.20387945330023,Pass,74,Q20400138.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2338,,,,ATZP91,Post,3303.11,3283.55,3286.21,3344.88,3420.19,3274.55,3269.41,3334.77,3215.99,,,,,,,,,,,,,,,,
2339,,,,ATZP91,"∆ /Time=ERÅ/Min
",3608.499999999999,3856.42,3831.3600000000006,3706.6000000000004,3547.6600000000008,3824.459999999999,3869.4799999999996,3795.1799999999994,3834.120000000001,,,,,,,,,,,,,,,,
2346,2020-10-05,TEOS,ME-ER,ATZP91,Pre,3259.29,3294.55,3297.26,3355.56,3429.28,3285.43,3280.07,3345.95,3226.04,3880.2400000000002,3514.5000000000005,3768.662222222223,4.9459480657873,116.93188848402151,Pass,74,Q20410020.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2347,,,,ATZP91,Post,1415.71,1363.54,1379.85,1507.97,1672.03,1373.93,1339.95,1450.34,1311.13,,,,,,,,,,,,,,,,
2348,,,,ATZP91,"∆ /Time=ERÅ/Min
",3687.16,3862.0200000000004,3834.8200000000006,3695.18,3514.5000000000005,3822.9999999999995,3880.2400000000002,3791.22,3829.8199999999997,,,,,,,,,,,,,,,,
2355,2020-10-08,TEOS,ME-ER,ATZP91,Pre,6811.22,7026.1,6993.52,6891.71,6798.05,6970.07,7032.2,6990.14,6936.1,3767.959999999999,3403.800000000001,3658.4222222222224,5.077693620533844,120.66594857061368,Pass,1159,Q20410079.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2356,,,,ATZP91,Post,5026.38,5148.4,5128.58,5104.93,5096.15,5110.04,5148.22,5155.87,5067.64,,,,,,,,,,,,,,,,
2357,,,,ATZP91,"∆ /Time=ERÅ/Min
",3569.6800000000003,3755.4000000000015,3729.880000000001,3573.5599999999995,3403.800000000001,3720.0599999999995,3767.959999999999,3668.540000000001,3736.92,,,,,,,,,,,,,,,,
2364,2020-10-13,TEOS,ME-ER,ATZP91,Pre,6537.11,6783.11,6748.13,6627.67,6513.51,6723.84,6773.95,6694.34,6682.28,3771.119999999999,3310.6000000000004,3623.54,6.502939963737604,148.06760449200138,Pass,1335/121,Q20420041.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2365,,,,ATZP91,Post,4780.83,4912.58,4893.67,4869.07,4858.21,4880.73,4888.39,4857.91,4836.62,,,,,,,,,,,,,,,,
2366,,,,ATZP91,"∆ /Time=ERÅ/Min
",3512.5599999999995,3741.0599999999995,3708.92,3517.2000000000007,3310.6000000000004,3686.220000000001,3771.119999999999,3672.8600000000006,3691.3199999999997,,,,,,,,,,,,,,,,
2373,2020-10-14,TEOS,ME-ER,ATZP91,Pre,6688.38,7076.33,7073.98,7080.93,6997.07,7078.54,6947.61,6755.31,6898.38,3383.5199999999986,2930.879999999999,3240.3733333333325,7.168377042949442,150.4263055452863,Fail,121,,MTOP1,"C4F6 11 sccm, O2 16 sccm",3350.0,4450.0,3350.0,3950.0,7.0,6.5
2374,,,,ATZP91,Post,5119.61,5393.34,5410.85,5523.87,5531.63,5421.72,5255.85,5128.63,5229.35,,,,,,,,,,,,,,,,
2375,,,,ATZP91,"∆ /Time=ERÅ/Min
",3137.540000000001,3365.9799999999996,3326.2599999999984,3114.120000000001,2930.879999999999,3313.6399999999994,3383.5199999999986,3253.3600000000006,3338.0599999999995,,,,,,,,,,,,,,,,
2382,2020-10-22,TEOS,ME-ER,ATZP91,Pre,5129.38,5405.02,5422.74,5536.26,5545.02,5433.76,5266.56,5138.68,5240.08,3989.340000000001,3544.74,3710.3866666666663,5.901185015290536,124.34244086395387,Pass,1428,Q20430067.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2383,,,,ATZP91,Post,3357.01,3538.81,3565.28,3740.32,3550.35,3584.26,3389.73,3304.42,3390.58,,,,,,,,,,,,,,,,
2384,,,,ATZP91,"∆ /Time=ERÅ/Min
",3544.74,3732.420000000001,3714.919999999999,3591.88,3989.340000000001,3699.0,3753.6600000000008,3668.5200000000004,3699.0,,,,,,,,,,,,,,,,
2391,2020-10-27,TEOS,ME-ER,ATZP91,Pre,5026.01,5125.26,5116.51,5127.1,5093.07,5097.47,5123.36,5160.98,5041.8,3882.619999999999,3448.6000000000004,3661.706666666667,5.920160628108264,165.31668306616623,Pass,1159,Q20440045.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2392,,,,ATZP91,Post,3234.57,3195.04,3257.97,3268.56,3361.67,3373.17,3238.92,3219.67,3284.31,,,,,,,,,,,,,,,,
2393,,,,ATZP91,"∆ /Time=ERÅ/Min
",3582.88,3860.4400000000005,3717.080000000001,3717.080000000001,3462.7999999999993,3448.6000000000004,3768.879999999999,3882.619999999999,3514.9800000000005,,,,,,,,,,,,,,,,
2400,2020-10-30,TEOS,ME-ER,ATZP91,Pre,6732.0,6887.0,7005.0,6982.0,7007.0,6977.0,6969.0,6897.0,6741.0,4154.0,3870.0,4034.8888888888887,3.53938185443669,123.81886411654703,Fail,1159,Q20440087.F1,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2401,,,,ATZP91,Post,4797.0,4833.0,4928.0,4916.0,5006.0,5042.0,4906.0,4823.0,4789.0,,,,,,,,,,,,,,,,
2402,,,,ATZP91,"∆ /Time=ERÅ/Min
",3870.0,4108.0,4154.0,4132.0,4002.0,3870.0,4126.0,4148.0,3904.0,,,,,,,,,,,,,,,,
2409,2020-11-02,TEOS,ME-ER,ATZP91,Pre,4832.29,5011.57,5003.79,5086.0,5151.05,5021.6,4913.07,4813.76,4902.41,3874.039999999999,3484.9800000000005,3756.406666666667,5.286845259287223,122.03225925957913,Pass,1428,Q20450031.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2410,,,,ATZP91,Post,2988.92,3089.5,3093.82,3249.17,3408.56,3118.31,2976.05,2914.18,2993.2,,,,,,,,,,,,,,,,
2411,,,,ATZP91,"∆ /Time=ERÅ/Min
",3686.74,3844.1399999999994,3819.9399999999996,3673.66,3484.9800000000005,3806.580000000001,3874.039999999999,3799.1600000000008,3818.42,,,,,,,,,,,,,,,,
2418,2020-11-06,TEOS,ME-ER,ATZP91,Pre,6779.35,6997.66,6993.05,7073.93,7090.78,7016.75,6899.76,6788.76,6881.44,3690.540000000001,3253.1000000000004,3556.6133333333337,6.299865776451551,140.97979110496013,Pass,1335,,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2419,,,,ATZP91,Post,5044.86,5164.41,5174.25,5348.95,5464.23,5205.45,5054.49,4995.83,5064.25,,,,,,,,,,,,,,,,
2420,,,,ATZP91,"∆ /Time=ERÅ/Min
",3468.9800000000014,3666.5,3637.6000000000004,3449.960000000001,3253.1000000000004,3622.6000000000004,3690.540000000001,3585.8600000000006,3634.379999999999,,,,,,,,,,,,,,,,
2421,2020-11-06,TEOS,ME-ER,ATZP91,Pre,5048.58,5167.9,5177.42,5353.13,5469.81,5209.09,5057.57,4999.64,5067.13,3769.620000000001,3534.8,3667.937777777778,3.2147658540993067,80.45350113228106,Pass,64,Q20450086.F1,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2422,,,,ATZP91,Post,3275.99,3310.49,3334.74,3585.73,3585.0,3372.19,3186.54,3171.62,3222.25,,,,,,,,,,,,,,,,
2423,,,,ATZP91,"∆ /Time=ERÅ/Min
",3545.1800000000003,3714.8199999999997,3685.3600000000006,3534.8,3769.620000000001,3673.8,3742.0599999999995,3656.040000000001,3689.76,,,,,,,,,,,,,,,,
2424,2020-11-16,TEOS,ME-ER,ATZP91,Pre,6888.54,7111.49,7103.24,7175.52,7188.93,7124.96,7019.89,6901.14,6997.67,2736.42,1901.9799999999996,2253.1088888888894,17.989824077268036,319.5771722309181,Fail,1159,,MTOP1,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2425,,,,ATZP91,Post,5585.0,6160.5,6071.19,5807.31,5909.0,6068.59,6065.68,5718.08,5987.04,,,,,,,,,,,,,,,,
2426,,,,ATZP91,"∆ /Time=ERÅ/Min
",2607.08,1901.9799999999996,2064.1000000000004,2736.42,2559.8600000000006,2112.74,1908.42,2366.120000000001,2021.2600000000002,,,,,,,,,,,,,,,,
2433,2020-11-16,TEOS,ME-ER,ATZP91,Pre,5616.0,5997.0,6172.0,6070.0,5796.0,5669.0,6047.0,6049.0,5670.0,3690.0,3300.0,3578.4444444444443,5.579399141630901,128.47481378767586,Pass,1159,Q20470059.F1,MTOP2,,3350.0,4450.0,3350.0,3950.0,7.0,6.5
2434,,,,ATZP91,Post,3827.0,4174.0,4327.0,4248.0,4076.0,4019.0,4232.0,4207.0,3873.0,,,,,,,,,,,,,,,,
